user_id,masked_ip,timestamp,country,region,city,isp,device_type,device_cat,device_hash,browser,browser_clean,os,rtt_ms,hour_of_day,is_attack_ip,is_anomalous,risk_score,decision
eaeee670-d63d-5d61-87d0-55d5ebdc5d6a,152.196.xxx.xxx,2023-04-18T05:14:00,United States,Region-22,City-38,China Telecom,Desktop,Desktop,5af4a0730f8079ce,Chrome,Chrome,Windows 10,500,5,0,0,4,ALLOW
db27c321-0df2-5cd0-8332-8c96ea8b9cb6,162.19.xxx.xxx,2023-09-09T00:22:00,United States,Region-7,City-4,Rogers,Mobile,Mobile,fbfca80373770f0a,Chrome,Chrome,Android,193,0,0,0,13,ALLOW
e855009e-a20f-5980-8b94-6b044b9bac70,81.147.xxx.xxx,2023-05-19T13:29:00,United States,Region-30,City-193,AT&T,Desktop,Desktop,734dee22109ca298,Safari,Safari,Windows 11,663,13,0,0,8,ALLOW
22ce4f1e-5d42-5d6d-ab95-fd7f6639e0a7,204.198.xxx.xxx,2023-06-25T04:48:00,United States,Region-17,City-70,OVH,Mobile,Mobile,6a04b19ec4bc2f4e,Chrome,Chrome,Windows 11,142,4,0,0,18,ALLOW
e754a003-2333-5227-b2c4-749151d18837,2.171.xxx.xxx,2023-06-12T22:02:00,United States,Region-14,City-154,China Telecom,Mobile,Mobile,52f8d695bcfef682,Chrome,Chrome,Chrome OS,305,22,0,0,0,ALLOW
7c38860b-96e2-5677-b324-58e376fd2123,50.209.xxx.xxx,2023-03-01T03:19:00,India,Region-27,City-7,Comcast,Mobile,Mobile,33c45b792f13a7ce,Chrome,Chrome,Windows 10,1803,3,1,1,96,BLOCK
66f6f248-86e8-5751-8e4a-8f481968f01b,156.19.xxx.xxx,2023-08-02T09:09:00,United States,Region-11,City-14,NTT,Desktop,Desktop,5fe1f9c26cf4dd85,Firefox,Firefox,Windows 10,1361,9,0,0,12,ALLOW
6dc47eed-9c78-53cb-8999-d271d05e63db,106.161.xxx.xxx,2023-11-19T19:28:00,Germany,Region-24,City-95,BSNL,Mobile,Mobile,9128418c32523353,Chrome,Chrome,Chrome OS,94,19,0,0,12,ALLOW
16574ac1-424f-5647-8408-777a2662c6fb,42.15.xxx.xxx,2023-07-24T23:35:00,Nigeria,Region-15,City-36,Hetzner,Desktop,Desktop,1deaa15f83c885fd,Chrome,Chrome,Android,313,23,0,0,24,ALLOW
bca59caf-ca6e-502b-9179-9f865c7b24a1,143.205.xxx.xxx,2023-09-08T21:27:00,China,Region-28,City-126,Hetzner,Desktop,Desktop,db070f1424099ff3,Chrome,Chrome,Windows 11,406,21,0,0,12,ALLOW
c07cfa1a-654d-52f3-ae25-65a04d858591,6.102.xxx.xxx,2023-02-18T15:18:00,Russia,Region-22,City-137,BT Group,Mobile,Mobile,a327a9b54bca8383,Edge,Edge,Windows 11,340,15,0,0,20,ALLOW
5f326e7d-f62c-5ecd-b6ae-d6a7795af954,92.184.xxx.xxx,2023-04-07T14:30:00,United States,Region-7,City-89,China Telecom,Desktop,Desktop,5080148b569ab30d,Chrome,Chrome,Windows 10,210,14,0,0,2,ALLOW
7c2a04c9-0fd0-5fd4-af83-17410b3fdb31,27.21.xxx.xxx,2023-04-30T14:52:00,United Kingdom,Region-1,City-98,AT&T,Mobile,Mobile,25d6a0f4ed7013ee,Chrome,Chrome,Windows 11,220,14,0,0,13,ALLOW
4b5f41da-4de6-5d33-be2d-b8c6142ae3fc,120.127.xxx.xxx,2023-08-20T09:11:00,Germany,Region-12,City-97,AT&T,Desktop,Desktop,f39f62aa25d3bc86,Chrome,Chrome,Linux,253,9,0,0,0,ALLOW
f94e1736-1c50-5a64-b6a2-d38f27617015,152.13.xxx.xxx,2023-08-12T14:55:00,United States,Region-6,City-149,Rostelecom,Desktop,Desktop,d7c29094fc9969a8,Firefox,Firefox,macOS,217,14,0,0,0,ALLOW
457e304d-d73e-57b9-b704-4a5225bf7bec,71.73.xxx.xxx,2023-03-10T19:47:00,Iran,Region-15,City-53,OVH,Desktop,Desktop,ea3e6153f1391a51,Chrome,Chrome,Chrome OS,529,19,0,0,25,ALLOW
f38ff01a-5008-5541-8557-b811d9eb519b,203.128.xxx.xxx,2023-12-04T07:05:00,United States,Region-6,City-48,AT&T,Desktop,Desktop,83fe62cf067e8a6e,Chrome,Chrome,Windows 11,1434,7,0,0,15,ALLOW
2f15a09c-9b71-5698-aeb7-9bc889a15573,161.50.xxx.xxx,2023-05-13T19:31:00,France,Region-30,City-108,Deutsche Telekom,Desktop,Desktop,b84632cb4346c59a,Safari,Safari,Chrome OS,156,19,0,0,0,ALLOW
becf4bb8-f45b-51f2-b863-220b3d6ad6ba,195.110.xxx.xxx,2023-11-15T21:23:00,Other,Region-8,City-139,BSNL,Mobile,Mobile,2617f57a7178bba8,Chrome,Chrome,Linux,81,21,0,0,0,ALLOW
fd42e4f3-def4-5605-9d48-323155e1bace,87.59.xxx.xxx,2023-10-25T09:44:00,China,Region-15,City-190,Comcast,Desktop,Desktop,5beeee94e63a50df,Firefox,Firefox,macOS,228,9,0,0,12,ALLOW
d996846e-a046-5df9-a522-f27113e36aeb,238.31.xxx.xxx,2023-10-21T07:06:00,China,Region-23,City-16,China Telecom,Desktop,Desktop,356a559dd13905b2,Firefox,Firefox,Android,1927,7,0,0,33,ALLOW
b98e000a-e13e-5aa3-995d-d3a7ab8122c6,196.1.xxx.xxx,2023-01-12T06:12:00,Australia,Region-5,City-22,OVH,Desktop,Desktop,5c673f3194a5e819,Safari,Safari,Windows 11,128,6,0,0,3,ALLOW
258af8e7-2640-5d18-af6f-2961a2a84444,174.224.xxx.xxx,2023-03-04T18:15:00,Russia,Region-1,City-199,Rostelecom,Desktop,Desktop,8c6f4f09a7d3336b,Chrome,Chrome,Windows 11,908,18,0,0,24,ALLOW
d4663e77-2f0e-54f5-aca9-c3e4fae26a8d,19.134.xxx.xxx,2023-04-20T11:23:00,Russia,Region-30,City-45,AT&T,Mobile,Mobile,e7b1d5370e7ecb08,Firefox,Firefox,Android,936,11,0,0,35,OTP
99dd2d55-f312-5f85-a868-697b1396334e,152.137.xxx.xxx,2023-01-29T17:10:00,China,Region-9,City-61,China Telecom,Desktop,Desktop,fb925740a0771f9e,Other,Other,Chrome OS,157,17,0,0,29,ALLOW
0c9d2f8f-b723-5baf-99d7-9fba653229ae,229.236.xxx.xxx,2023-04-26T07:08:00,United States,Region-11,City-9,Vivo,Desktop,Desktop,9f19464c76c38194,Chrome,Chrome,Windows 10,385,7,0,0,0,ALLOW
43cde1f4-d63b-52e0-8718-52b3ca5fc3e2,249.75.xxx.xxx,2023-07-02T14:32:00,United Kingdom,Region-10,City-156,Rostelecom,Desktop,Desktop,27bcbe7e710f8722,Chrome,Chrome,Linux,900,14,0,0,8,ALLOW
b5a8a515-b253-5d8f-8db7-fb809af2a6d8,161.140.xxx.xxx,2023-09-10T12:24:00,United States,Region-26,City-193,Comcast,Desktop,Desktop,4d7c8ba8427ab9b1,Firefox,Firefox,macOS,180,12,0,0,6,ALLOW
72ede82f-1a3f-5bca-a365-466d66dc31df,100.123.xxx.xxx,2023-10-20T11:24:00,India,Region-25,City-169,Deutsche Telekom,Desktop,Desktop,4cdff4e6b43872b9,Edge,Edge,Windows 11,207,11,0,0,6,ALLOW
75d9797e-1a30-5729-b0cd-b991cba6e3bd,161.170.xxx.xxx,2023-02-16T05:24:00,Germany,Region-16,City-157,Rogers,Desktop,Desktop,9f68603891c892b6,Chrome,Chrome,Windows 10,153,5,0,0,15,ALLOW
7222c2b0-0041-5634-816a-4241d60134d6,217.40.xxx.xxx,2023-12-29T01:39:00,United States,Region-5,City-82,Rogers,Desktop,Desktop,95103ecc35c275a4,Firefox,Firefox,Android,108,1,0,0,22,ALLOW
13c6f286-9c63-5ad9-be29-623dc9a968d6,135.1.xxx.xxx,2023-08-20T17:53:00,Russia,Region-6,City-175,OVH,Tablet,Tablet,009f16a7beec370f,Chrome,Chrome,Linux,145,17,0,0,33,ALLOW
fc0fbd41-84bf-5ce1-a8db-11b2b2b98789,98.187.xxx.xxx,2023-09-20T09:41:00,Canada,Region-22,City-117,Vivo,Mobile,Mobile,ca5d0efc112a64f5,Edge,Edge,Linux,91,9,0,0,4,ALLOW
ba8fac79-9e37-5c25-b33d-a0928e677f95,65.47.xxx.xxx,2023-09-30T17:22:00,Russia,Region-13,City-118,Vivo,Desktop,Desktop,50d73d2482c24609,Firefox,Firefox,Chrome OS,5119,17,1,1,95,BLOCK
4614ab5c-ed40-538c-8619-0768022497a0,64.163.xxx.xxx,2023-05-16T05:08:00,China,Region-22,City-137,Hetzner,Desktop,Desktop,03caf2412df92cfb,Safari,Safari,macOS,132,5,0,0,32,ALLOW
ee76c8bf-c337-5b92-85e3-b52e5f9cc994,246.231.xxx.xxx,2023-05-22T16:19:00,United States,Region-30,City-27,Rostelecom,Mobile,Mobile,8040e6d26c1eca01,Safari,Safari,Windows 11,295,16,0,0,9,ALLOW
79553373-87f9-5c9e-b331-64285fcfdc7c,195.87.xxx.xxx,2023-05-16T21:06:00,Other,Region-30,City-124,Deutsche Telekom,Desktop,Desktop,0621f5ee482413c8,Firefox,Firefox,macOS,70,21,0,0,9,ALLOW
4259d4c1-b430-5201-9d58-fc9b052c3db6,57.88.xxx.xxx,2023-06-11T09:39:00,Netherlands,Region-26,City-176,Rostelecom,Tablet,Tablet,50b77ba3d26bd1f5,Chrome,Chrome,iOS,318,9,0,0,14,ALLOW
9b5def51-8e64-5bbb-899b-7f165bc73a72,94.7.xxx.xxx,2023-10-12T21:03:00,Nigeria,Region-16,City-133,BT Group,Tablet,Tablet,95683a368a41cef4,Chrome,Chrome,iOS,476,21,0,0,23,ALLOW
d0f53157-c145-5589-a769-23af87f79a3c,74.212.xxx.xxx,2023-12-22T04:22:00,United States,Region-1,City-50,BT Group,Desktop,Desktop,0e951e776c6707fc,Chrome,Chrome,macOS,49,4,0,0,21,ALLOW
b5be48d6-9d13-58ac-8eeb-edbb77247775,234.124.xxx.xxx,2023-02-24T06:09:00,China,Region-6,City-13,BSNL,Mobile,Mobile,37cf16047ef5ecfb,Edge,Edge,Chrome OS,330,6,0,0,15,ALLOW
73a73f34-c490-51b4-b951-38fd6eef0900,215.94.xxx.xxx,2023-01-28T10:41:00,Canada,Region-10,City-23,Rostelecom,Desktop,Desktop,bd3477b2ee767b35,Chrome,Chrome,Chrome OS,653,10,0,0,0,ALLOW
15988ec4-190f-55e5-8c93-e097e937269f,45.94.xxx.xxx,2023-06-07T17:17:00,United Kingdom,Region-7,City-108,NTT,Desktop,Desktop,217e24a71ae3221f,Chrome,Chrome,Windows 10,92,17,0,0,15,ALLOW
f69aea46-5f12-546c-8fe6-2fec410d1a14,12.5.xxx.xxx,2023-11-22T17:36:00,France,Region-9,City-39,Hetzner,Desktop,Desktop,2283bdea807aea5e,Chrome,Chrome,Android,932,17,0,0,2,ALLOW
61b09734-b7ee-52d6-8403-a3b4ec1f2e06,46.117.xxx.xxx,2023-01-26T15:01:00,Other,Region-17,City-32,Hetzner,Desktop,Desktop,a95323016ce614a7,Safari,Safari,Windows 10,342,15,0,0,3,ALLOW
efe30e81-0906-5f60-9346-9dadba8ea926,2.70.xxx.xxx,2023-04-06T20:28:00,Germany,Region-8,City-132,Rogers,Desktop,Desktop,46594dd9ce0779cd,Chrome,Chrome,Chrome OS,139,20,0,0,7,ALLOW
aebc38f2-1b71-59f8-9036-60b5f8ba1976,208.234.xxx.xxx,2023-08-29T22:46:00,United States,Region-14,City-107,Comcast,Desktop,Desktop,70f762d971510b51,Chrome,Chrome,Windows 11,234,22,0,0,9,ALLOW
dbba258b-1fdf-5c1e-87ce-86cff6bbf226,114.72.xxx.xxx,2023-11-24T12:28:00,Nigeria,Region-6,City-36,NTT,Desktop,Desktop,8ee299299beb3159,Chrome,Chrome,Chrome OS,382,12,0,0,29,ALLOW
aa67b395-3110-5280-aef1-5931ffd7dc6f,162.87.xxx.xxx,2023-07-23T14:36:00,Russia,Region-14,City-94,DigitalOcean,Desktop,Desktop,8d19e9688f4c9cf7,Firefox,Firefox,Linux,260,14,0,0,29,ALLOW
96c7e7b5-4945-58d2-9413-ace78731bd14,246.158.xxx.xxx,2023-04-04T20:38:00,Japan,Region-3,City-178,China Telecom,Mobile,Mobile,01abc2e8dbca8461,Chrome,Chrome,iOS,376,20,0,0,1,ALLOW
6b27cbfc-26e5-5ec3-a31e-c926a62e1b94,166.225.xxx.xxx,2023-06-17T04:05:00,Belarus,Region-8,City-34,OVH,Desktop,Desktop,d1facb2f96f78654,Safari,Safari,macOS,1628,4,0,1,93,BLOCK
baca097a-2e5b-50a2-843e-04aa773a551d,124.9.xxx.xxx,2023-08-24T21:54:00,China,Region-21,City-163,China Telecom,Mobile,Mobile,1c401e15fd57814b,Chrome,Chrome,Windows 10,280,21,0,0,22,ALLOW
97ad3818-a842-5aef-a03e-5c63465514f1,151.159.xxx.xxx,2023-10-06T22:35:00,Other,Region-5,City-128,Unknown,Mobile,Mobile,dd82dbfab732f5c7,Chrome,Chrome,macOS,78,22,0,0,4,ALLOW
0293444e-9a83-5083-a2ce-a370c6506bc5,244.75.xxx.xxx,2023-11-18T04:08:00,Other,Region-5,City-192,Comcast,Desktop,Desktop,dfad7bd77a0c4e4c,Chrome,Chrome,Linux,223,4,0,0,23,ALLOW
9eaafdb4-b1af-5695-821f-fa7997f3b0c5,54.244.xxx.xxx,2023-09-26T13:50:00,Russia,Region-17,City-56,DigitalOcean,Desktop,Desktop,a744782f23f6ed67,Firefox,Firefox,Windows 11,118,13,0,0,21,ALLOW
97d2ddb5-77c2-5091-bfa6-189ee84e89a6,33.52.xxx.xxx,2023-05-19T15:53:00,United States,Region-29,City-166,Comcast,Mobile,Mobile,c5b92940a4639a25,Chrome,Chrome,Windows 11,135,15,0,0,0,ALLOW
9430f342-3f96-560f-b898-7ec5446312bf,63.107.xxx.xxx,2023-03-07T10:15:00,Russia,Region-6,City-53,Hetzner,Desktop,Desktop,8e5fb73a3baee434,Chrome,Chrome,Windows 10,657,10,0,0,28,ALLOW
34c19ff5-4408-534c-a930-72bf201b9f3f,181.23.xxx.xxx,2023-10-22T04:51:00,China,Region-6,City-47,Rostelecom,Desktop,Desktop,06801a37eeb97f05,Chrome,Chrome,Android,585,4,0,0,36,OTP
3928a6ff-6c38-5aca-a85b-a145947ccaf2,35.98.xxx.xxx,2023-07-13T10:13:00,India,Region-19,City-9,Rostelecom,Desktop,Desktop,e0ec6f31e6c88a98,Other,Other,iOS,398,10,0,0,7,ALLOW
eaeee670-d63d-5d61-87d0-55d5ebdc5d6a,231.169.xxx.xxx,2023-11-27T06:46:00,United States,Region-24,City-27,China Telecom,Desktop,Desktop,5af4a0730f8079ce,Safari,Safari,Linux,102,6,0,0,4,ALLOW
ab0ccbd7-e001-53cc-803e-c969cbe75140,17.118.xxx.xxx,2023-12-08T08:23:00,France,Region-7,City-114,DigitalOcean,Desktop,Desktop,53f79054fd25672c,Chrome,Chrome,Windows 10,189,8,0,0,0,ALLOW
ba5c87ad-2688-5b6c-b7c8-db4938e45840,47.45.xxx.xxx,2023-01-22T07:28:00,Iran,Region-19,City-158,BSNL,Mobile,Mobile,6faa1c749ebf3ea7,Firefox,Firefox,Windows 11,645,7,0,0,22,ALLOW
56fb497e-06cc-5aa1-b392-6b39e936b0e7,219.150.xxx.xxx,2023-08-27T01:56:00,China,Region-10,City-61,Rogers,Tablet,Tablet,05836efebe2ec54f,Firefox,Firefox,Chrome OS,274,1,0,0,41,OTP
35a95762-f3c0-564f-8e1b-a4ad82e0b567,220.229.xxx.xxx,2023-06-28T01:19:00,United Kingdom,Region-11,City-143,BT Group,Mobile,Mobile,a387b8b8e56bc5a6,Chrome,Chrome,macOS,1564,1,0,0,18,ALLOW
58bf83ba-a0ed-5c71-959d-df0b37d39834,42.207.xxx.xxx,2023-12-26T01:34:00,Nigeria,Region-8,City-6,Vivo,Desktop,Desktop,92c8da8760065e58,Firefox,Firefox,Linux,335,1,0,0,27,ALLOW
daa71ef9-974e-5691-8324-c19de45fd948,184.186.xxx.xxx,2023-12-29T17:13:00,Iran,Region-29,City-115,Vivo,Desktop,Desktop,2a93872a3189764f,Safari,Safari,Chrome OS,285,17,0,0,31,ALLOW
1c2a5801-545f-5779-be8b-510418a6ffed,85.64.xxx.xxx,2023-04-29T00:43:00,United States,Region-20,City-120,DigitalOcean,Desktop,Desktop,6391d7e36e262ee9,Chrome,Chrome,Windows 10,191,0,0,0,1,ALLOW
6c65914f-ca95-590c-965c-464d64a167b9,149.244.xxx.xxx,2023-08-27T00:35:00,India,Region-30,City-133,BSNL,Mobile,Mobile,0875f041bbf5bec3,Chrome,Chrome,Linux,272,0,0,0,4,ALLOW
7b719a6d-cb82-5f98-ab6a-65d07c6961d7,102.187.xxx.xxx,2023-04-09T02:20:00,Brazil,Region-28,City-14,Rogers,Mobile,Mobile,8314edbb7737c68f,Firefox,Firefox,Windows 10,216,2,0,0,11,ALLOW
048b9a97-9f68-587f-8f35-86f831d094b4,208.241.xxx.xxx,2023-12-23T00:56:00,United States,Region-15,City-133,Rogers,Mobile,Mobile,0f4b3a1c3218e1ec,Chrome,Chrome,iOS,431,0,0,0,19,ALLOW
0b9330b2-8457-5de5-986e-9f0397912701,132.92.xxx.xxx,2023-09-29T00:32:00,Australia,Region-21,City-137,China Telecom,Desktop,Desktop,58437883d40f2997,Firefox,Firefox,Linux,526,0,0,0,21,ALLOW
d4ab5ff9-fc5b-5125-8cb6-bc62c516fcf4,5.72.xxx.xxx,2023-01-30T10:42:00,United States,Region-8,City-100,OVH,Mobile,Mobile,637ecde464f68211,Safari,Safari,Chrome OS,130,10,0,0,0,ALLOW
5c8ce48f-dcc5-5898-b955-8e5235e22169,89.214.xxx.xxx,2023-12-02T02:50:00,Iran,Region-7,City-187,Vivo,Mobile,Mobile,0c5283eb931e020d,Chrome,Chrome,Windows 10,84,2,0,0,22,ALLOW
236b69ff-1181-5309-ba81-71eebf56a634,7.24.xxx.xxx,2023-09-11T14:04:00,China,Region-16,City-71,OVH,Mobile,Mobile,450df89885a420b0,Firefox,Firefox,iOS,542,14,1,1,100,BLOCK
03cdf961-5fdf-59b3-b7aa-1cd53c131409,22.54.xxx.xxx,2023-10-30T14:51:00,United States,Region-16,City-24,Vivo,Desktop,Desktop,22fced0ff3418593,Chrome,Chrome,Windows 10,367,14,0,0,7,ALLOW
86f4e88c-dbd9-50e7-a447-49396613350f,41.31.xxx.xxx,2023-03-26T03:33:00,India,Region-30,City-180,NTT,Desktop,Desktop,490a93c90ad5f097,Chrome,Chrome,Windows 11,101,3,0,0,6,ALLOW
0eba7a46-b8b6-5291-b5b2-1fdc2b19bcb7,29.98.xxx.xxx,2023-03-06T23:31:00,United States,Region-5,City-47,Comcast,Desktop,Desktop,9ee45010f3c0ffea,Chrome,Chrome,iOS,43,23,0,0,0,ALLOW
c0a02b18-9efd-5288-9a34-55d6b0a7be71,51.237.xxx.xxx,2023-11-15T16:15:00,Russia,Region-24,City-55,Comcast,Desktop,Desktop,601540106fafa690,Chrome,Chrome,macOS,333,16,0,0,19,ALLOW
15988ec4-190f-55e5-8c93-e097e937269f,46.117.xxx.xxx,2023-01-10T18:20:00,United Kingdom,Region-22,City-78,DigitalOcean,Desktop,Desktop,217e24a71ae3221f,Chrome,Chrome,iOS,1797,18,0,0,13,ALLOW
c176b777-d805-5d01-9da8-231c7163a75c,6.203.xxx.xxx,2023-03-07T14:37:00,United States,Region-13,City-161,Rogers,Mobile,Mobile,f868d42018951842,Chrome,Chrome,Windows 10,243,14,0,0,1,ALLOW
bdd887a9-3b43-5461-aab0-15d7b5c33735,153.74.xxx.xxx,2023-04-09T00:54:00,Canada,Region-1,City-152,BSNL,Mobile,Mobile,368ebc662b52f7d3,Chrome,Chrome,macOS,478,0,0,0,4,ALLOW
72f7e789-572c-55d4-a347-cae7f92ebe78,189.168.xxx.xxx,2023-02-18T01:44:00,United Kingdom,Region-30,City-55,Hetzner,Tablet,Tablet,c475efdc6c6de7b9,Chrome,Chrome,Android,261,1,0,0,23,ALLOW
ac5e08f8-81df-58ec-99be-ab9836762621,199.25.xxx.xxx,2023-12-28T13:58:00,United States,Region-15,City-31,Deutsche Telekom,Desktop,Desktop,052bfa810190e2f5,Safari,Safari,iOS,226,13,0,0,0,ALLOW
efa48f4c-2236-5fb8-89d7-8a3b4b444a9e,79.196.xxx.xxx,2023-09-25T00:22:00,United States,Region-7,City-7,BT Group,Mobile,Mobile,9ae4951440d54a76,Chrome,Chrome,iOS,510,0,0,0,12,ALLOW
978b0b0b-d623-582f-9674-cbd7dd9d6bcd,32.93.xxx.xxx,2023-02-09T04:29:00,United States,Region-16,City-60,Rogers,Mobile,Mobile,e6fa3e1daa3a13a4,Chrome,Chrome,Android,193,4,0,0,13,ALLOW
194eb442-faad-5c90-a31f-3c9097f830f3,110.221.xxx.xxx,2023-03-04T04:00:00,India,Region-14,City-59,Deutsche Telekom,Desktop,Desktop,98f5dd3712e632de,Chrome,Chrome,Android,303,4,0,0,13,ALLOW
eb3af937-6dcb-573d-a329-ba7489b69b91,67.244.xxx.xxx,2023-09-07T07:42:00,United States,Region-27,City-176,OVH,Desktop,Desktop,3a1ae92502655c6b,Edge,Edge,Windows 10,316,7,0,0,2,ALLOW
c2b84dbb-93f6-5d10-ac18-65db5105ca9e,245.128.xxx.xxx,2023-09-22T11:08:00,United States,Region-25,City-164,NTT,Desktop,Desktop,115a8decb6a0aefe,Chrome,Chrome,Windows 10,2204,11,0,1,59,OTP
f738f6f9-098c-5dbe-8dfe-a53654ef4b02,174.200.xxx.xxx,2023-11-19T10:42:00,China,Region-10,City-109,Unknown,Mobile,Mobile,39a5917f2e3ab5dc,Firefox,Firefox,macOS,541,10,0,0,30,ALLOW
e9e3b167-76d5-5f7c-aac3-ac3ea21f3047,112.1.xxx.xxx,2023-07-02T20:16:00,Brazil,Region-18,City-16,DigitalOcean,Desktop,Desktop,d4fef2069638e235,Safari,Safari,Windows 11,212,20,0,0,6,ALLOW
388a58c1-df22-5c12-bba3-d8c42e351da3,59.26.xxx.xxx,2023-10-28T10:13:00,Other,Region-9,City-196,AT&T,Desktop,Desktop,3a1dc11784979836,Chrome,Chrome,Windows 10,133,10,0,0,9,ALLOW
e38f67f3-729e-5a7c-b6ab-1afe2d3dd0e5,172.94.xxx.xxx,2023-03-12T22:41:00,United States,Region-5,City-152,Comcast,Desktop,Desktop,8d290441ccbff8ed,Chrome,Chrome,iOS,375,22,0,0,15,ALLOW
c1970310-d361-50c8-95ff-31c4508fc694,11.105.xxx.xxx,2023-05-23T08:21:00,Other,Region-8,City-14,NTT,Desktop,Desktop,7d467588eeb69f4f,Chrome,Chrome,Windows 10,119,8,0,0,8,ALLOW
d892ad18-bad0-51d5-86f4-f3786272df03,249.136.xxx.xxx,2023-07-29T12:21:00,United States,Region-16,City-77,BSNL,Desktop,Desktop,b03c3ca86583bb28,Chrome,Chrome,Chrome OS,250,12,0,0,3,ALLOW
3ee36a3d-9192-5ba5-aeca-1d142eee7940,90.137.xxx.xxx,2023-11-13T19:51:00,United States,Region-22,City-91,NTT,Mobile,Mobile,ed3d9372184840b7,Chrome,Chrome,iOS,242,19,0,0,0,ALLOW
3db9d5e2-3a69-5560-87fc-e9b04a437383,2.86.xxx.xxx,2023-03-29T17:49:00,Australia,Region-26,City-199,BSNL,Desktop,Desktop,2bdb7969139dfc27,Chrome,Chrome,Windows 11,583,17,0,0,9,ALLOW
30ca4a21-d53c-5461-9b43-5c85e709a703,228.101.xxx.xxx,2023-07-05T02:50:00,Iran,Region-5,City-21,Rostelecom,Mobile,Mobile,d8f851c36cbe1c6a,Edge,Edge,Android,357,2,0,0,33,ALLOW
e7553fd3-b4a2-574f-94f6-1bcd97b37dca,109.26.xxx.xxx,2023-10-21T10:39:00,Nigeria,Region-11,City-161,Vivo,Desktop,Desktop,f1dd0b9d3274c064,Chrome,Chrome,macOS,4769,10,1,1,100,BLOCK
36f0d287-6612-5959-b86c-aeaa1a789f8e,120.32.xxx.xxx,2023-12-20T15:24:00,Russia,Region-2,City-6,Hetzner,Mobile,Mobile,ad6c4bffba9d7128,Chrome,Chrome,iOS,470,15,0,0,33,ALLOW
5acfbc0e-0b48-57d7-bf27-29778a601ca3,145.194.xxx.xxx,2023-02-19T11:25:00,Japan,Region-23,City-162,Hetzner,Desktop,Desktop,2b53d73141b384af,Safari,Safari,iOS,744,11,0,0,14,ALLOW
2b3f55d4-94dc-5a8b-8dc9-f54b53409cfb,201.45.xxx.xxx,2023-02-17T21:34:00,Brazil,Region-20,City-156,Rogers,Desktop,Desktop,05711a8afbe2bfa1,Firefox,Firefox,Linux,382,21,0,0,2,ALLOW
85cb57e1-32a5-5610-9a0f-da9511d04694,201.156.xxx.xxx,2023-12-28T20:03:00,United States,Region-16,City-164,BSNL,Desktop,Desktop,3581de0ccc9bee94,Safari,Safari,Chrome OS,246,20,0,0,4,ALLOW
a35a91d2-4c4f-5eb8-b5a1-f636f972032b,106.233.xxx.xxx,2023-08-02T01:50:00,Belarus,Region-4,City-39,BSNL,Mobile,Mobile,d4d5c282e8458acb,Chrome,Chrome,iOS,1018,1,1,1,98,BLOCK
f185e195-6fa0-582a-b4e6-5b6908b1011f,213.45.xxx.xxx,2023-06-30T18:20:00,China,Region-14,City-47,BSNL,Desktop,Desktop,3e4646bdbed3a493,Chrome,Chrome,macOS,104,18,0,0,19,ALLOW
d0d8d988-1b54-5dfa-91de-2833ac65d217,115.207.xxx.xxx,2023-03-24T23:13:00,United States,Region-23,City-68,Deutsche Telekom,Desktop,Desktop,28e8ce6cda8d1abf,Chrome,Chrome,iOS,191,23,0,0,11,ALLOW
8331347a-8ecd-57a2-ab62-8448482e9771,132.118.xxx.xxx,2023-12-07T06:06:00,United States,Region-18,City-44,AT&T,Tablet,Tablet,4ba9992671521e0e,Chrome,Chrome,Windows 11,150,6,0,0,0,ALLOW
07523784-4493-5ca1-83b5-c86229a529f8,206.170.xxx.xxx,2023-01-20T23:21:00,China,Region-4,City-140,DigitalOcean,Mobile,Mobile,d0a9f25a667596c9,Firefox,Firefox,Linux,210,23,0,0,32,ALLOW
6816c681-0c10-57f4-a44c-1266f0868329,230.29.xxx.xxx,2023-11-23T15:30:00,United States,Region-15,City-6,Hetzner,Mobile,Mobile,2ca40f3e2c6e0aa6,Firefox,Firefox,iOS,256,15,0,0,0,ALLOW
54b7a394-d374-521f-aa12-bb99ec8dfb91,249.140.xxx.xxx,2023-01-23T05:39:00,United States,Region-29,City-67,BT Group,Desktop,Desktop,dc7d09edfb2abe80,Chrome,Chrome,Linux,373,5,0,0,0,ALLOW
ce4ac9e3-9e6d-5b2c-9efc-a2b89f01f310,252.113.xxx.xxx,2023-06-19T18:22:00,Germany,Region-12,City-113,Comcast,Mobile,Mobile,064acab794562559,Chrome,Chrome,macOS,231,18,0,0,10,ALLOW
d4663e77-2f0e-54f5-aca9-c3e4fae26a8d,82.122.xxx.xxx,2023-11-01T22:50:00,Russia,Region-27,City-47,Unknown,Mobile,Mobile,e7b1d5370e7ecb08,Chrome,Chrome,Windows 10,361,22,0,0,27,ALLOW
b459c841-eac4-5ed3-97a1-ed1cef2b6b7c,131.229.xxx.xxx,2023-03-03T04:34:00,India,Region-27,City-152,BT Group,Desktop,Desktop,adeee31afee4fc2a,Chrome,Chrome,Windows 10,257,4,0,0,5,ALLOW
2ae9c2cb-547c-50f5-8f85-94daf05d9c78,193.101.xxx.xxx,2023-12-04T09:47:00,Other,Region-22,City-123,OVH,Desktop,Desktop,9938b694ed61fe88,Edge,Edge,Windows 11,50,9,0,0,15,ALLOW
